subdomain,ip,provider,detail
athinagroup.eng.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
audit.uci.edu,35.80.145.4,AWS,AMAZON/us-west-2
autismsensorytherapy.bio.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
autismsensorytherapy.bio.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
autismsensorytherapy.bio.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
autodiscover.danielle.sandbox.lib.uci.edu,157.245.185.55,DigitalOcean,"AS14061 DIGITALOCEAN-ASN - DigitalOcean, LLC, US"
autodiscover.dss-test.sandbox.lib.uci.edu,157.245.185.55,DigitalOcean,"AS14061 DIGITALOCEAN-ASN - DigitalOcean, LLC, US"
autodiscover.dailycey.sandbox.lib.uci.edu,157.245.185.55,DigitalOcean,"AS14061 DIGITALOCEAN-ASN - DigitalOcean, LLC, US"
autodiscover.fenai.sandbox.lib.uci.edu,157.245.185.55,DigitalOcean,"AS14061 DIGITALOCEAN-ASN - DigitalOcean, LLC, US"
autodiscover.apep.uci.edu,52.96.42.72,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.apep.uci.edu,52.96.42.88,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.apep.uci.edu,52.96.66.232,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.apep.uci.edu,52.96.70.136,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.apep.uci.edu,52.96.165.72,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.apep.uci.edu,52.96.166.136,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.apep.uci.edu,52.96.166.152,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.apep.uci.edu,52.96.166.184,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.exchange.uci.edu,40.97.72.1,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.exchange.uci.edu,40.99.230.104,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.exchange.uci.edu,52.96.156.72,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.exchange.uci.edu,40.99.140.248,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.ad.uci.edu,40.99.191.152,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.ad.uci.edu,52.96.110.40,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.ad.uci.edu,52.96.110.88,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.ad.uci.edu,52.96.158.216,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.ad.uci.edu,52.96.165.72,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.ad.uci.edu,52.96.166.152,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.ad.uci.edu,52.96.166.216,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.ad.uci.edu,52.96.187.232,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.arts.uci.edu,40.99.181.136,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.arts.uci.edu,40.99.191.168,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.arts.uci.edu,40.99.229.248,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.arts.uci.edu,40.99.230.152,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.arts.uci.edu,40.104.23.136,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.arts.uci.edu,52.96.104.248,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.arts.uci.edu,52.96.156.56,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.arts.uci.edu,52.97.104.56,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.fernandoosorio.sandbox.lib.uci.edu,157.245.185.55,DigitalOcean,"AS14061 DIGITALOCEAN-ASN - DigitalOcean, LLC, US"
autodiscover.chs-exch1.chs.uci.edu,40.104.55.200,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.chs.uci.edu,40.104.55.200,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.chs-exch1.chs.uci.edu,52.96.69.72,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.chs.uci.edu,52.96.69.72,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.chs.uci.edu,52.96.110.120,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.chs.uci.edu,52.96.165.88,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.chs.uci.edu,52.96.166.152,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.chs-exch1.chs.uci.edu,52.96.110.120,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.chs.uci.edu,52.96.166.200,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.chs-exch1.chs.uci.edu,52.96.165.88,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.chs.uci.edu,52.96.188.184,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.chs.uci.edu,52.96.228.136,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.chs-exch1.chs.uci.edu,52.96.166.152,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.chs-exch1.chs.uci.edu,52.96.166.200,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.chs-exch1.chs.uci.edu,52.96.188.184,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.chs-exch1.chs.uci.edu,52.96.228.136,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.calit2.uci.edu,52.96.36.88,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.calit2.uci.edu,52.96.42.104,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.calit2.uci.edu,52.96.55.200,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.calit2.uci.edu,52.96.59.232,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.calit2.uci.edu,52.96.166.184,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.calit2.uci.edu,52.96.188.136,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.calit2.uci.edu,52.96.188.152,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.calit2.uci.edu,52.97.53.248,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.jennalynn.sandbox.lib.uci.edu,157.245.185.55,DigitalOcean,"AS14061 DIGITALOCEAN-ASN - DigitalOcean, LLC, US"
autodiscover.ce.uci.edu,52.96.110.24,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.ce.uci.edu,52.96.190.200,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.ce.uci.edu,52.96.166.216,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.ce.uci.edu,52.96.166.152,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.kehan.sandbox.lib.uci.edu,157.245.185.55,DigitalOcean,"AS14061 DIGITALOCEAN-ASN - DigitalOcean, LLC, US"
autodiscover.cleanenergy.uci.edu,52.96.156.40,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.cleanenergy.uci.edu,40.99.229.216,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.cleanenergy.uci.edu,52.96.230.72,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.cleanenergy.uci.edu,40.104.2.216,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.ncarp.sandbox.lib.uci.edu,157.245.185.55,DigitalOcean,"AS14061 DIGITALOCEAN-ASN - DigitalOcean, LLC, US"
autodiscover.extension.uci.edu,52.96.110.72,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.extension.uci.edu,52.96.166.152,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.extension.uci.edu,40.99.191.152,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.extension.uci.edu,52.96.165.120,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.plampron.sandbox.lib.uci.edu,157.245.185.55,DigitalOcean,"AS14061 DIGITALOCEAN-ASN - DigitalOcean, LLC, US"
autodiscover.exchangetest.uci.edu,52.96.158.216,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.exchangetest.uci.edu,52.96.165.72,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.exchangetest.uci.edu,52.96.59.168,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.exchangetest.uci.edu,52.96.188.184,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.scole.sandbox.lib.uci.edu,157.245.185.55,DigitalOcean,"AS14061 DIGITALOCEAN-ASN - DigitalOcean, LLC, US"
autodiscover.housing.hsg.uci.edu,52.96.10.88,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.housing.hsg.uci.edu,52.96.36.88,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.housing.hsg.uci.edu,52.96.42.88,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.housing.hsg.uci.edu,52.96.69.72,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.housing.hsg.uci.edu,52.96.188.136,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.housing.hsg.uci.edu,52.96.188.168,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.housing.hsg.uci.edu,52.96.190.200,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.housing.hsg.uci.edu,52.96.228.136,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.grad.uci.edu,40.99.230.120,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.grad.uci.edu,52.96.104.232,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.grad.uci.edu,40.99.229.200,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.grad.uci.edu,52.97.104.56,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.icha.uci.edu,40.99.140.216,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.icha.uci.edu,40.99.140.248,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.icha.uci.edu,40.99.191.168,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.icha.uci.edu,40.99.229.248,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.icha.uci.edu,40.99.230.120,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.icha.uci.edu,40.104.23.88,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.icha.uci.edu,52.96.222.136,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.icha.uci.edu,52.97.104.56,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.hs.uci.edu,40.97.45.129,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.hs.uci.edu,40.97.63.134,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.hs.uci.edu,40.99.140.232,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.hs.uci.edu,40.99.230.120,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.hs.uci.edu,52.96.156.56,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.hs.uci.edu,52.96.156.72,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.hs.uci.edu,52.96.222.136,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.hs.uci.edu,52.97.104.104,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.health.uci.edu,40.99.191.152,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.health.uci.edu,40.104.55.200,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.health.uci.edu,52.96.64.200,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.gsm.uci.edu,40.99.191.152,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.health.uci.edu,52.96.166.152,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.gsm.uci.edu,40.104.55.200,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.health.uci.edu,52.96.166.200,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.health.uci.edu,52.96.187.232,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.health.uci.edu,52.96.188.168,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.health.uci.edu,52.97.53.248,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.gsm.uci.edu,52.96.64.200,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.gsm.uci.edu,52.96.166.152,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.gsm.uci.edu,52.96.166.200,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.gsm.uci.edu,52.96.187.232,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.gsm.uci.edu,52.96.188.168,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.gsm.uci.edu,52.97.53.248,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.law.uci.edu,40.104.39.72,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.law.uci.edu,40.104.231.8,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.law.uci.edu,52.96.38.232,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.law.uci.edu,52.96.92.24,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.law.uci.edu,52.96.119.248,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.law.uci.edu,52.96.181.72,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.law.uci.edu,52.96.182.232,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.law.uci.edu,52.96.207.24,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.uci.sandbox.lib.uci.edu,157.245.185.55,DigitalOcean,"AS14061 DIGITALOCEAN-ASN - DigitalOcean, LLC, US"
autodiscover.hsg.uci.edu,52.96.110.40,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.hsg.uci.edu,52.96.190.200,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.hsg.uci.edu,52.96.59.168,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.hsg.uci.edu,52.96.42.72,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.wikis.sandbox.lib.uci.edu,157.245.185.55,DigitalOcean,"AS14061 DIGITALOCEAN-ASN - DigitalOcean, LLC, US"
autodiscover.merage.uci.edu,52.96.166.168,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.merage.uci.edu,52.96.165.120,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.merage.uci.edu,40.104.55.200,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.merage.uci.edu,52.96.110.24,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.ilass.uci.edu,40.104.2.200,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.ilass.uci.edu,52.96.104.216,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.ilass.uci.edu,40.99.229.184,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.ilass.uci.edu,40.99.181.136,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.nfcrc.uci.edu,40.97.45.129,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.longinstitute.uci.edu,40.97.45.129,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.nfcrc.uci.edu,40.97.63.134,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.longinstitute.uci.edu,40.97.63.134,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.longinstitute.uci.edu,40.97.72.1,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.longinstitute.uci.edu,40.99.140.248,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.longinstitute.uci.edu,40.99.229.248,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.longinstitute.uci.edu,40.104.2.120,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.longinstitute.uci.edu,40.104.23.104,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.longinstitute.uci.edu,52.97.104.104,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.nfcrc.uci.edu,40.97.72.1,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.nfcrc.uci.edu,40.99.140.248,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.nfcrc.uci.edu,40.99.229.248,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.nfcrc.uci.edu,40.104.2.120,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.nfcrc.uci.edu,40.104.23.104,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.nfcrc.uci.edu,52.97.104.104,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.research.uci.edu,52.96.42.88,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.research.uci.edu,52.96.59.168,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.research.uci.edu,52.96.110.88,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.research.uci.edu,52.96.110.104,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.research.uci.edu,52.96.110.120,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.research.uci.edu,52.96.166.152,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.research.uci.edu,52.96.187.232,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.research.uci.edu,52.96.188.184,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.ticketinfo.arts.uci.edu,52.96.42.88,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.ticketinfo.arts.uci.edu,52.96.59.168,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.ticketinfo.arts.uci.edu,52.96.110.88,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.ticketinfo.arts.uci.edu,52.96.110.104,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.ticketinfo.arts.uci.edu,52.96.110.120,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.ticketinfo.arts.uci.edu,52.96.166.152,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.ticketinfo.arts.uci.edu,52.96.187.232,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.ticketinfo.arts.uci.edu,52.96.188.184,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.parcon.uci.edu,52.96.42.72,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.parcon.uci.edu,52.96.59.168,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.parcon.uci.edu,52.96.66.232,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.parcon.uci.edu,52.96.166.232,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.parcon.uci.edu,52.96.188.168,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.parcon.uci.edu,52.96.190.200,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.parcon.uci.edu,52.96.190.216,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.parcon.uci.edu,52.96.228.136,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.pts.uci.edu,52.96.42.88,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.pts.uci.edu,52.96.110.8,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.pts.uci.edu,52.96.59.168,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.pts.uci.edu,52.96.10.88,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
autodiscover.sa.uci.edu,52.96.165.120,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
